Version,OCP Version,Cluster,Duration,Iteration,Component,CPU,Steady Workloads - Avg
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-kube-scheduler"", pod=""openshift-kube-scheduler-worker-2.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.0040488,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-kube-scheduler-operator"", pod=""openshift-kube-scheduler-operator-""}",0.0065085,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-kube-storage-version-migrator"", pod=""migrator-""}",0.0001492,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-kube-storage-version-migrator-operator"", pod=""kube-storage-version-migrator-operator-""}",0.0029268,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-local-storage"", pod=""local-storage-operator-""}",0.0006112,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-logging"", pod=""cluster-logging-operator-""}",0.0026766,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-logging"", pod=""collector-""}",0.003305,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-machine-api"", pod=""cluster-autoscaler-operator-""}",0.0008817,
4.10,4.10.23,worker-2,8h,1,"{namespace=""open-cluster-management-agent-addon"", pod=""config-policy-controller-""}",0.0238628,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-machine-api"", pod=""cluster-baremetal-operator-""}",0.0004375,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-machine-api"", pod=""machine-api-operator-""}",0.0005616,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-machine-config-operator"", pod=""machine-config-controller-""}",0.0009459,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-machine-config-operator"", pod=""machine-config-daemon-""}",0.0005978,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-machine-config-operator"", pod=""machine-config-operator-""}",0.0031799,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-machine-config-operator"", pod=""machine-config-server-""}",0.0000345,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-marketplace"", pod=""amq-operator-""}",0.0029629,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-marketplace"", pod=""certified-operators-""}",0.0029421,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-marketplace"", pod=""marketplace-operator-""}",0.0016504,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-marketplace"", pod=""redhat-operators-""}",0.0029284,
4.10,4.10.23,worker-2,8h,1,"{namespace=""open-cluster-management-agent-addon"", pod=""governance-policy-framework-""}",0.0052849,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-monitoring"", pod=""cluster-monitoring-operator-""}",0.0034469,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-monitoring"", pod=""kube-state-metrics-""}",0.002026,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-monitoring"", pod=""node-exporter-""}",0.0149221,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-monitoring"", pod=""openshift-state-metrics-""}",0.0003005,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-monitoring"", pod=""prometheus-adapter-""}",0.003149,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-monitoring"", pod=""prometheus-k8s-0""}",0.1206701,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-monitoring"", pod=""prometheus-operator-""}",0.0017462,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-monitoring"", pod=""thanos-querier-""}",0.0032628,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-multus"", pod=""multus-additional-cni-plugins-""}",0,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-multus"", pod=""multus-admission-controller-""}",0.0006708,
4.10,4.10.23,worker-2,8h,1,"{namespace=""open-cluster-management-agent-addon"", pod=""klusterlet-addon-workmgr-""}",0.0018972,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-multus"", pod=""multus-""}",0.0149723,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-multus"", pod=""network-metrics-daemon-""}",0.0006532,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-network-operator"", pod=""network-operator-""}",0.005833,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-oauth-apiserver"", pod=""apiserver-""}",0.0303087,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-operator-lifecycle-manager"", pod=""catalog-operator-""}",0.0022993,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-operator-lifecycle-manager"", pod=""olm-operator-""}",0.0084891,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-operator-lifecycle-manager"", pod=""package-server-manager-""}",0.0004274,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-operator-lifecycle-manager"", pod=""packageserver-""}",0.0038436,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-ovn-kubernetes"", pod=""ovnkube-master-""}",0.0099612,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-ovn-kubernetes"", pod=""ovnkube-node-""}",0.0113754,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-apiserver"", pod=""apiserver-""}",0.0434204,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-performance-addon-operator"", pod=""performance-operator-""}",0.0003932,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-ptp"", pod=""linuxptp-daemon-""}",0.0033273,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-ptp"", pod=""ptp-operator-""}",0.0004604,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-service-ca"", pod=""service-ca-""}",0.0041089,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-service-ca-operator"", pod=""service-ca-operator-""}",0.0034931,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-sriov-network-operator"", pod=""network-resources-injector-""}",0.0005038,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-sriov-network-operator"", pod=""operator-webhook-""}",0.0002119,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-sriov-network-operator"", pod=""sriov-device-plugin-""}",0.0000419,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-sriov-network-operator"", pod=""sriov-network-config-daemon-""}",0.0006404,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-sriov-network-operator"", pod=""sriov-network-operator-""}",0.0009426,
4.10,4.10.23,worker-2,8h,1,"{namespace=""openshift-apiserver-operator"", pod=""openshift-apiserver-operator-""}",0.007509,
4.10,4.10.23,worker-2,8h,1,"{namespace=""vran-acceleration-operators"", pod=""accelerator-discovery-""}",0,
4.10,4.10.23,worker-2,8h,1,"{namespace=""vran-acceleration-operators"", pod=""sriov-fec-controller-manager-""}",0.002862,
4.10,4.10.23,worker-2,8h,2,"{groupname=""NetworkManager""}",0.0003028,1.3369064
4.10,4.10.23,worker-2,8h,2,"{groupname=""agetty""}",0.0008694,
4.10,4.10.23,worker-2,8h,2,"{groupname=""auditd""}",0.0000021,
4.10,4.10.23,worker-2,8h,2,"{groupname=""chronyd""}",0.0001389,
4.10,4.10.23,worker-2,8h,2,"{groupname=""crio""}",0.0168422,
4.10,4.10.23,worker-2,8h,2,"{groupname=""dbus-daemon""}",0.0000667,
4.10,4.10.23,worker-2,8h,2,"{groupname=""dnsmasq""}",0.0000306,
4.10,4.10.23,worker-2,8h,2,"{groupname=""irqbalance""}",0.0012944,
4.10,4.10.23,worker-2,8h,2,"{groupname=""kubelet""}",0.3012153,
4.10,4.10.23,worker-2,8h,2,"{groupname=""ovs-vswitchd""}",0.0360441,
4.10,4.10.23,worker-2,8h,2,"{groupname=""ovsdb-server""}",0.0019382,
4.10,4.10.23,worker-2,8h,2,"{groupname=""polkitd""}",0.0000042,
4.10,4.10.23,worker-2,8h,2,"{groupname=""rdma-ndd""}",0.0000007,
4.10,4.10.23,worker-2,8h,2,"{groupname=""rpc.statd""}",0,
4.10,4.10.23,worker-2,8h,2,"{groupname=""rpcbind""}",0,
4.10,4.10.23,worker-2,8h,2,"{groupname=""sshd""}",0,
4.10,4.10.23,worker-2,8h,2,"{groupname=""sssd""}",0.00005,
4.10,4.10.23,worker-2,8h,2,"{groupname=""stalld""}",0.0112763,
4.10,4.10.23,worker-2,8h,2,"{groupname=""systemd""}",0.0002292,
4.10,4.10.23,worker-2,8h,2,"{groupname=""systemd-journald""}",0.0003812,
4.10,4.10.23,worker-2,8h,2,"{groupname=""systemd-logind""}",0.0000111,
4.10,4.10.23,worker-2,8h,2,"{groupname=""systemd-udevd""}",0.0000146,
4.10,4.10.23,worker-2,8h,2,"{groupname=""unbound-anchor""}",0,
4.10,4.10.23,worker-2,8h,2,"{namespace=""amq-router"", pod=""amq-router-""}",0.0004979,
4.10,4.10.23,worker-2,8h,2,"{namespace=""amq-router"", pod=""interconnect-operator-""}",0.0027536,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-authentication"", pod=""oauth-openshift-""}",0.0047769,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-authentication-operator"", pod=""authentication-operator-""}",0.0189434,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-cloud-controller-manager-operator"", pod=""cluster-cloud-controller-manager-operator-""}",0.0009153,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-cloud-credential-operator"", pod=""cloud-credential-operator-""}",0.001971,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-cluster-machine-approver"", pod=""machine-approver-""}",0.0015562,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-cluster-node-tuning-operator"", pod=""cluster-node-tuning-operator-""}",0.0002263,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-cluster-node-tuning-operator"", pod=""tuned-""}",0.0001772,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-cluster-samples-operator"", pod=""cluster-samples-operator-""}",0.0011788,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-cluster-storage-operator"", pod=""cluster-storage-operator-""}",0.0038681,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-cluster-storage-operator"", pod=""csi-snapshot-controller-""}",0.0001333,
4.10,4.10.23,worker-2,8h,2,"{namespace=""open-cluster-management-agent"", pod=""klusterlet-""}",0.0050955,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-cluster-storage-operator"", pod=""csi-snapshot-controller-operator-""}",0.0033514,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-cluster-storage-operator"", pod=""csi-snapshot-webhook-""}",0.0001244,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-cluster-version"", pod=""cluster-version-operator-""}",0.0085697,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-config-operator"", pod=""openshift-config-operator-""}",0.0065607,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-console-operator"", pod=""console-operator-""}",0.0049991,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-controller-manager"", pod=""controller-manager-""}",0.0033882,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-controller-manager-operator"", pod=""openshift-controller-manager-operator-""}",0.0053874,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-dns"", pod=""dns-default-""}",0.0020295,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-dns"", pod=""node-resolver-""}",0.000925,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-dns-operator"", pod=""dns-operator-""}",0.0006572,
4.10,4.10.23,worker-2,8h,2,"{namespace=""open-cluster-management-agent"", pod=""klusterlet-registration-agent-""}",0.0044963,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-etcd"", pod=""etcd-worker-2.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.1109544,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-etcd-operator"", pod=""etcd-operator-""}",0.008533,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-image-registry"", pod=""cluster-image-registry-operator-""}",0.0015289,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-image-registry"", pod=""node-ca-""}",0.0002858,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-ingress"", pod=""router-default-""}",0.0017198,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-ingress-canary"", pod=""ingress-canary-""}",0.0001002,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-ingress-operator"", pod=""ingress-operator-""}",0.0029152,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-insights"", pod=""insights-operator-""}",0.0027669,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-kube-apiserver"", pod=""kube-apiserver-worker-2.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.2971607,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-kube-apiserver-operator"", pod=""kube-apiserver-operator-""}",0.0159524,
4.10,4.10.23,worker-2,8h,2,"{namespace=""open-cluster-management-agent"", pod=""klusterlet-work-agent-""}",0.005151,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-kube-controller-manager"", pod=""kube-controller-manager-worker-2.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.0289513,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-kube-controller-manager-operator"", pod=""kube-controller-manager-operator-""}",0.0101376,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-kube-scheduler"", pod=""openshift-kube-scheduler-worker-2.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.004081,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-kube-scheduler-operator"", pod=""openshift-kube-scheduler-operator-""}",0.0065607,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-kube-storage-version-migrator"", pod=""migrator-""}",0.0001483,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-kube-storage-version-migrator-operator"", pod=""kube-storage-version-migrator-operator-""}",0.0028576,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-local-storage"", pod=""local-storage-operator-""}",0.0005835,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-logging"", pod=""cluster-logging-operator-""}",0.0026986,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-logging"", pod=""collector-""}",0.0033695,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-machine-api"", pod=""cluster-autoscaler-operator-""}",0.0008909,
4.10,4.10.23,worker-2,8h,2,"{namespace=""open-cluster-management-agent-addon"", pod=""config-policy-controller-""}",0.0244325,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-machine-api"", pod=""cluster-baremetal-operator-""}",0.0004179,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-machine-api"", pod=""machine-api-operator-""}",0.0006078,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-machine-config-operator"", pod=""machine-config-controller-""}",0.0009633,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-machine-config-operator"", pod=""machine-config-daemon-""}",0.0006026,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-machine-config-operator"", pod=""machine-config-operator-""}",0.002937,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-machine-config-operator"", pod=""machine-config-server-""}",0.0000349,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-marketplace"", pod=""amq-operator-""}",0.0029742,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-marketplace"", pod=""certified-operators-""}",0.002954,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-marketplace"", pod=""marketplace-operator-""}",0.001682,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-marketplace"", pod=""redhat-operators-""}",0.0030294,
4.10,4.10.23,worker-2,8h,2,"{namespace=""open-cluster-management-agent-addon"", pod=""governance-policy-framework-""}",0.005387,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-monitoring"", pod=""cluster-monitoring-operator-""}",0.0034353,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-monitoring"", pod=""kube-state-metrics-""}",0.0019958,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-monitoring"", pod=""node-exporter-""}",0.0149396,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-monitoring"", pod=""openshift-state-metrics-""}",0.0003011,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-monitoring"", pod=""prometheus-adapter-""}",0.0035384,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-monitoring"", pod=""prometheus-k8s-0""}",0.1293551,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-monitoring"", pod=""prometheus-operator-""}",0.0017689,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-monitoring"", pod=""thanos-querier-""}",0.0032503,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-multus"", pod=""multus-additional-cni-plugins-""}",0,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-multus"", pod=""multus-admission-controller-""}",0.0006766,
4.10,4.10.23,worker-2,8h,2,"{namespace=""open-cluster-management-agent-addon"", pod=""klusterlet-addon-workmgr-""}",0.0109064,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-multus"", pod=""multus-""}",0.0150612,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-multus"", pod=""network-metrics-daemon-""}",0.0006654,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-network-operator"", pod=""network-operator-""}",0.0058614,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-oauth-apiserver"", pod=""apiserver-""}",0.0311479,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-operator-lifecycle-manager"", pod=""catalog-operator-""}",0.0023122,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-operator-lifecycle-manager"", pod=""olm-operator-""}",0.0085734,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-operator-lifecycle-manager"", pod=""package-server-manager-""}",0.0004324,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-operator-lifecycle-manager"", pod=""packageserver-""}",0.0042079,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-ovn-kubernetes"", pod=""ovnkube-master-""}",0.0096445,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-ovn-kubernetes"", pod=""ovnkube-node-""}",0.0114434,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-apiserver"", pod=""apiserver-""}",0.0461545,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-performance-addon-operator"", pod=""performance-operator-""}",0.0004283,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-ptp"", pod=""linuxptp-daemon-""}",0.0032761,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-ptp"", pod=""ptp-operator-""}",0.0004656,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-service-ca"", pod=""service-ca-""}",0.0039682,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-service-ca-operator"", pod=""service-ca-operator-""}",0.0034304,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-sriov-network-operator"", pod=""network-resources-injector-""}",0.0004617,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-sriov-network-operator"", pod=""operator-webhook-""}",0.0002218,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-sriov-network-operator"", pod=""sriov-device-plugin-""}",0.0000398,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-sriov-network-operator"", pod=""sriov-network-config-daemon-""}",0.0006426,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-sriov-network-operator"", pod=""sriov-network-operator-""}",0.0009402,
4.10,4.10.23,worker-2,8h,2,"{namespace=""openshift-apiserver-operator"", pod=""openshift-apiserver-operator-""}",0.0074388,
4.10,4.10.23,worker-2,8h,2,"{namespace=""vran-acceleration-operators"", pod=""accelerator-discovery-""}",0,
4.10,4.10.23,worker-2,8h,2,"{namespace=""vran-acceleration-operators"", pod=""sriov-fec-controller-manager-""}",0.0032569,
4.10,4.10.23,worker-2,8h,3,"{groupname=""NetworkManager""}",0.0003417,1.3102733
4.10,4.10.23,worker-2,8h,3,"{groupname=""agetty""}",0.0008556,
4.10,4.10.23,worker-2,8h,3,"{groupname=""auditd""}",0,
4.10,4.10.23,worker-2,8h,3,"{groupname=""bash""}",0,
4.10,4.10.23,worker-2,8h,3,"{groupname=""chronyd""}",0.0001542,
4.10,4.10.23,worker-2,8h,3,"{groupname=""crio""}",0.0169245,
4.10,4.10.23,worker-2,8h,3,"{groupname=""dbus-daemon""}",0.0000556,
4.10,4.10.23,worker-2,8h,3,"{groupname=""dnsmasq""}",0.0000194,
4.10,4.10.23,worker-2,8h,3,"{groupname=""irqbalance""}",0.0009618,
4.10,4.10.23,worker-2,8h,3,"{groupname=""kubelet""}",0.3051551,
4.10,4.10.23,worker-2,8h,3,"{groupname=""ovs-vswitchd""}",0.0355782,
4.10,4.10.23,worker-2,8h,3,"{groupname=""ovsdb-server""}",0.0019722,
4.10,4.10.23,worker-2,8h,3,"{groupname=""polkitd""}",0.0000028,
4.10,4.10.23,worker-2,8h,3,"{groupname=""rdma-ndd""}",0.0000007,
4.10,4.10.23,worker-2,8h,3,"{groupname=""rpc.statd""}",0,
4.10,4.10.23,worker-2,8h,3,"{groupname=""rpcbind""}",0,
4.10,4.10.23,worker-2,8h,3,"{groupname=""sshd""}",0,
4.10,4.10.23,worker-2,8h,3,"{groupname=""sssd""}",0.0000431,
4.10,4.10.23,worker-2,8h,3,"{groupname=""stalld""}",0.011555,
4.10,4.10.23,worker-2,8h,3,"{groupname=""systemd""}",0.0001466,
4.10,4.10.23,worker-2,8h,3,"{groupname=""systemd-journald""}",0.0004104,
4.10,4.10.23,worker-2,8h,3,"{groupname=""systemd-logind""}",0.0000063,
4.10,4.10.23,worker-2,8h,3,"{groupname=""systemd-udevd""}",0.0000104,
4.10,4.10.23,worker-2,8h,3,"{groupname=""unbound-anchor""}",0.0000019,
4.10,4.10.23,worker-2,8h,3,"{namespace=""amq-router"", pod=""amq-router-""}",0.0005147,
4.10,4.10.23,worker-2,8h,3,"{namespace=""amq-router"", pod=""interconnect-operator-""}",0.0027879,
4.10,4.10.23,worker-2,8h,3,"{namespace=""openshift-authentication"", pod=""oauth-openshift-""}",0.0047513,
4.10,4.10.23,worker-2,8h,3,"{namespace=""openshift-authentication-operator"", pod=""authentication-operator-""}",0.0189538,
