Version,OCP Version,Cluster,Duration,Iteration,Component,CPU,Steady Workloads - Avg,Kernel,Sideloaded
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-logging"",pod=""collector-""}",0.1223252,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-machine-api"",pod=""cluster-autoscaler-operator-""}",0.0010666,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-machine-api"",pod=""cluster-baremetal-operator-""}",0.0005709,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-machine-api"",pod=""control-plane-machine-set-operator-""}",0.0005957,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-machine-api"",pod=""machine-api-operator-""}",0.0005994,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-machine-config-operator"",pod=""machine-config-controller-""}",0.0021524,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-machine-config-operator"",pod=""machine-config-daemon-""}",0.0005499,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-machine-config-operator"",pod=""machine-config-operator-""}",0.0043875,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-machine-config-operator"",pod=""machine-config-server-""}",0.0000757,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-marketplace"",pod=""amq-operator-""}",0.0115408,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-marketplace"",pod=""certified-operators-custom-""}",0.0107949,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-marketplace"",pod=""marketplace-operator-""}",0.0017547,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-marketplace"",pod=""redhat-operators-custom-""}",0.0116098,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-monitoring"",pod=""cluster-monitoring-operator-""}",0.0018619,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-monitoring"",pod=""kube-state-metrics-""}",0.0020097,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-monitoring"",pod=""node-exporter-""}",0.0047336,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-monitoring"",pod=""openshift-state-metrics-""}",0.0002767,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-monitoring"",pod=""prometheus-adapter-""}",0.0031812,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-monitoring"",pod=""prometheus-adapter-""}",0.0035857,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-monitoring"",pod=""prometheus-adapter-""}",0.0045866,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-monitoring"",pod=""prometheus-adapter-""}",0.0046291,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-monitoring"",pod=""prometheus-adapter-""}",0.004807,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-monitoring"",pod=""prometheus-k8s-0""}",0.1162103,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-monitoring"",pod=""prometheus-operator-""}",0.0011869,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-monitoring"",pod=""prometheus-operator-admission-webhook-""}",0.0033296,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-monitoring"",pod=""telemeter-client-""}",0.0004712,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-monitoring"",pod=""thanos-querier-""}",0.0030166,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-multus"",pod=""multus-""}",0.0158525,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-multus"",pod=""multus-additional-cni-plugins-""}",0,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-multus"",pod=""multus-admission-controller-""}",0.0007443,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-multus"",pod=""network-metrics-daemon-""}",0.0006918,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-network-operator"",pod=""network-operator-""}",0.0072887,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-oauth-apiserver"",pod=""apiserver-""}",0.026595,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-operator-lifecycle-manager"",pod=""catalog-operator-""}",0.0027782,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-operator-lifecycle-manager"",pod=""olm-operator-""}",0.0091182,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-operator-lifecycle-manager"",pod=""packageserver-""}",0.0037519,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-operator-lifecycle-manager"",pod=""package-server-manager-""}",0.0003826,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-ovn-kubernetes"",pod=""ovnkube-master-""}",0.0080597,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-ovn-kubernetes"",pod=""ovnkube-node-""}",0.0190425,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-ptp"",pod=""linuxptp-daemon-""}",0.001786,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-ptp"",pod=""ptp-operator-""}",0.000577,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-route-controller-manager"",pod=""route-controller-manager-""}",0.0013229,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-service-ca-operator"",pod=""service-ca-operator-""}",0.0032149,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-service-ca"",pod=""service-ca-""}",0.0044643,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-sriov-network-operator"",pod=""network-resources-injector-""}",0.0008209,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-sriov-network-operator"",pod=""operator-webhook-""}",0.0005157,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-sriov-network-operator"",pod=""sriov-device-plugin-""}",0.0000317,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-sriov-network-operator"",pod=""sriov-network-config-daemon-""}",0.004229,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""openshift-sriov-network-operator"",pod=""sriov-network-operator-""}",0.0009739,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""vran-acceleration-operators"",pod=""accelerator-discovery-""}",0,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""vran-acceleration-operators"",pod=""sriov-fec-controller-manager-""}",0.002629,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-spr,worker-0,8h,1,"{namespace=""vran-acceleration-operators"",pod=""sriov-fec-controller-manager-""}",0.0027776,,4.18.0-372.32.1.rt7.189.el8_6.spr.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{groupname=""agetty""}",0.00361,1.1946339,4.18.0-372.26.1.rt7.183.el8_6.x86_64,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{groupname=""auditd""}",0,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{groupname=""bash""}",0,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{groupname=""crio""}",0.018582,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{groupname=""dbus-daemon""}",0.0001167,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{groupname=""dnsmasq""}",0.0000667,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{groupname=""irqbalance""}",0.0009001,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{groupname=""kubelet""}",0.1587348,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{groupname=""NetworkManager""}",0.0009431,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{groupname=""ovsdb-server""}",0.0013515,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{groupname=""ovs-vswitchd""}",0.0282412,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{groupname=""polkitd""}",0,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{groupname=""rdma-ndd""}",0.0000014,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{groupname=""rpcbind""}",0,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{groupname=""rpc.statd""}",0,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{groupname=""sshd""}",0,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{groupname=""sssd""}",0.0001222,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{groupname=""stalld""}",0.0150867,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{groupname=""systemd""}",0.000207,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{groupname=""systemd-journald""}",0.0002681,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{groupname=""systemd-logind""}",0.0000021,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{groupname=""systemd-udevd""}",0.0000972,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{groupname=""unbound-anchor""}",0,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""amq-router"",pod=""amq-router-""}",0.0004653,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""amq-router"",pod=""interconnect-operator-""}",0.0027017,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-apiserver-operator"",pod=""openshift-apiserver-operator-""}",0.0083575,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-apiserver"",pod=""apiserver-""}",0.0229549,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-authentication-operator"",pod=""authentication-operator-""}",0.0345063,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-authentication"",pod=""oauth-openshift-""}",0.003841,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-bare-metal-events"",pod=""hw-event-proxy-operator-controller-manager-""}",0.0022971,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-cloud-controller-manager-operator"",pod=""cluster-cloud-controller-manager-operator-""}",0.0007549,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-cloud-credential-operator"",pod=""cloud-credential-operator-""}",0.0015778,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-cluster-machine-approver"",pod=""machine-approver-""}",0.000951,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-cluster-node-tuning-operator"",pod=""cluster-node-tuning-operator-""}",0.0011414,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-cluster-node-tuning-operator"",pod=""tuned-""}",0.0009459,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-cluster-samples-operator"",pod=""cluster-samples-operator-""}",0.0018337,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-cluster-storage-operator"",pod=""cluster-storage-operator-bff9cf-""}",0.0026001,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-cluster-storage-operator"",pod=""csi-snapshot-controller-""}",0.000128,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-cluster-storage-operator"",pod=""csi-snapshot-controller-operator-""}",0.0021577,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-cluster-storage-operator"",pod=""csi-snapshot-webhook-""}",0.0003386,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-cluster-version"",pod=""cluster-version-operator-""}",0.0111006,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-config-operator"",pod=""openshift-config-operator-""}",0.0049161,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-console-operator"",pod=""console-operator-""}",0.0051242,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-controller-manager-operator"",pod=""openshift-controller-manager-operator-""}",0.0048449,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-controller-manager"",pod=""controller-manager-""}",0.0039113,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-dns-operator"",pod=""dns-operator-""}",0.0006486,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-dns"",pod=""dns-default-""}",0.0048947,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-dns"",pod=""node-resolver-""}",0.000878,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-etcd-operator"",pod=""etcd-operator-""}",0.0122973,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-etcd"",pod=""etcd-worker-1.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.0974572,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-image-registry"",pod=""cluster-image-registry-operator-""}",0.0015647,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-image-registry"",pod=""node-ca-""}",0.00028,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-ingress-canary"",pod=""ingress-canary-""}",0.000087,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-ingress-operator"",pod=""ingress-operator-""}",0.0016249,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-ingress"",pod=""router-default-""}",0.0017603,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-insights"",pod=""insights-operator-""}",0.0013314,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-kube-apiserver-operator"",pod=""kube-apiserver-operator-""}",0.0204517,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-kube-apiserver"",pod=""kube-apiserver-worker-1.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.2538359,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-kube-controller-manager-operator"",pod=""kube-controller-manager-operator-""}",0.0103821,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-kube-controller-manager"",pod=""kube-controller-manager-worker-1.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.0220851,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-kube-scheduler-operator"",pod=""openshift-kube-scheduler-operator-""}",0.0051153,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-kube-scheduler"",pod=""openshift-kube-scheduler-worker-1.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.0037475,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-kube-storage-version-migrator-operator"",pod=""kube-storage-version-migrator-operator-""}",0.0026799,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-kube-storage-version-migrator"",pod=""migrator-""}",0.0001543,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-local-storage"",pod=""local-storage-operator-""}",0.0004331,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-logging"",pod=""cluster-logging-operator-""}",0.0088627,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-logging"",pod=""collector-""}",0.0931256,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-machine-api"",pod=""cluster-autoscaler-operator-""}",0.0012577,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-machine-api"",pod=""cluster-baremetal-operator-""}",0.0006103,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-machine-api"",pod=""control-plane-machine-set-operator-""}",0.0006267,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-machine-api"",pod=""machine-api-operator-""}",0.0005831,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-machine-config-operator"",pod=""machine-config-controller-""}",0.0019363,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-machine-config-operator"",pod=""machine-config-daemon-""}",0.0005518,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-machine-config-operator"",pod=""machine-config-operator-""}",0.0033818,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-machine-config-operator"",pod=""machine-config-server-""}",0.000067,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-marketplace"",pod=""amq-operator-""}",0.0108059,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-marketplace"",pod=""certified-operators-custom-""}",0.0107649,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-marketplace"",pod=""marketplace-operator-""}",0.0011777,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-marketplace"",pod=""redhat-operators-custom-""}",0.0111048,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-monitoring"",pod=""cluster-monitoring-operator-""}",0.0034765,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-monitoring"",pod=""kube-state-metrics-""}",0.0014306,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-monitoring"",pod=""node-exporter-""}",0.0047013,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-monitoring"",pod=""openshift-state-metrics-""}",0.0002849,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-monitoring"",pod=""prometheus-adapter-""}",0.0035081,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-monitoring"",pod=""prometheus-adapter-""}",0.0036655,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-monitoring"",pod=""prometheus-adapter-""}",0.0045205,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-monitoring"",pod=""prometheus-adapter-""}",0.004555,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-monitoring"",pod=""prometheus-adapter-""}",0.0046924,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-monitoring"",pod=""prometheus-k8s-0""}",0.1087328,,,
